Attention,Meditation,Familiarity,MentalEffort,Appreciation,SignalQuality,EventTagging,Delta,Theta,Alpha,Beta,Gamma
70.000000,69.000000,92.631900,19.883311,3.000000,1.000000,-1.000000,5.744593,6.666224,2.782793,1.090498,0.177239,
75.000000,61.000000,104.414720,19.684130,3.000000,1.000000,-1.000000,3.649445,5.577883,4.049527,2.204452,0.337047,
77.000000,54.000000,29.080773,18.024961,3.000000,1.000000,-1.000000,3.230876,3.640404,1.138277,0.953628,0.164445,
77.000000,66.000000,46.753533,16.189805,3.000000,1.000000,-1.000000,4.772943,9.629072,7.891132,3.575876,0.515573,
64.000000,60.000000,93.180109,15.685376,3.000000,1.000000,-1.000000,1.475003,2.223759,1.241338,0.572426,0.158050,
64.000000,60.000000,98.351922,12.976047,3.000000,1.000000,-1.000000,4.429219,6.025084,1.867420,0.625940,0.131112,
61.000000,63.000000,99.726212,16.697203,3.000000,1.000000,-1.000000,5.320876,3.734261,2.112366,0.873538,0.216842,
56.000000,56.000000,80.983934,19.137037,3.000000,1.000000,-1.000000,7.777093,5.702692,2.316349,0.955302,0.313930,
61.000000,64.000000,72.476715,15.440086,3.000000,1.000000,-1.000000,4.770709,7.086031,4.173942,1.650415,0.256604,
51.000000,63.000000,60.471889,16.995498,3.000000,1.000000,-1.000000,46.823180,48.966079,25.825505,11.559271,1.740467,
48.000000,60.000000,82.452375,18.735136,3.000000,1.000000,-1.000000,20.825143,29.165728,17.389376,12.137238,2.374355,
48.000000,61.000000,84.907804,15.814793,3.000000,1.000000,-1.000000,1.743321,3.431312,1.923738,0.736972,0.142406,
47.000000,60.000000,79.869020,17.700618,3.000000,1.000000,-1.000000,2.145720,3.598652,1.596256,0.949782,0.076666,
41.000000,48.000000,69.433996,9.751022,3.000000,1.000000,-1.000000,9.229707,15.044386,10.000655,5.380488,0.548865,
50.000000,47.000000,74.249489,16.609002,3.000000,1.000000,-1.000000,307.053229,291.074382,132.830040,55.549001,13.000505,
63.000000,43.000000,66.502362,18.400045,3.000000,1.000000,-1.000000,9.270472,10.194439,5.656962,7.902368,1.315350,
60.000000,41.000000,53.970697,17.252328,3.000000,1.000000,-1.000000,7.704432,8.976315,6.773216,3.609939,0.668446,
66.000000,43.000000,74.694845,11.797429,3.000000,1.000000,-1.000000,6.373713,7.608536,3.646135,1.896035,0.267805,
70.000000,43.000000,80.207494,15.505912,3.000000,1.000000,-1.000000,3.021260,9.111297,6.000240,1.333987,0.346483,
75.000000,41.000000,92.665814,16.426295,3.000000,1.000000,-1.000000,6.263104,11.850232,5.522843,1.848620,0.218158,
81.000000,38.000000,84.341800,16.586004,3.000000,1.000000,-1.000000,6.012642,9.004519,4.098720,1.513285,0.354451,
93.000000,53.000000,95.104871,16.141999,3.000000,1.000000,-1.000000,5.108463,17.751180,8.031993,1.649226,0.168882,
90.000000,63.000000,88.115896,14.620014,3.000000,1.000000,-1.000000,2.579621,5.162705,2.660062,0.743508,0.070749,
84.000000,75.000000,98.633718,15.513203,3.000000,1.000000,-1.000000,2.850518,2.799982,1.374112,1.124164,0.283373,
74.000000,66.000000,93.609161,16.568165,3.000000,1.000000,-1.000000,7.206238,7.543460,2.892336,2.344536,0.256000,
66.000000,70.000000,103.572483,16.214818,3.000000,1.000000,-1.000000,4.205138,7.723994,4.896768,2.278352,0.369523,
56.000000,66.000000,91.668997,11.670557,3.000000,1.000000,-1.000000,16.326300,14.196147,6.769505,2.588033,0.434102,
50.000000,56.000000,135.436063,13.292997,3.000000,1.000000,-1.000000,4.624804,8.779284,6.042953,1.301974,0.352672,
61.000000,66.000000,135.364764,14.833712,3.000000,1.000000,-1.000000,4.799220,6.347115,4.195986,3.449856,0.564565,
57.000000,60.000000,127.505879,14.193068,3.000000,1.000000,-1.000000,16.088851,20.041632,13.195302,7.629727,1.348252,
61.000000,57.000000,120.925299,15.555594,3.000000,1.000000,-1.000000,14.089302,10.124629,4.093332,2.561078,0.320226,
61.000000,54.000000,100.750467,11.262445,3.000000,1.000000,-1.000000,4.767066,3.712739,1.624180,1.584930,0.265572,
53.000000,60.000000,117.426582,11.640053,3.000000,1.000000,-1.000000,6.352923,9.242812,5.116131,1.090956,0.127756,
57.000000,60.000000,127.367699,15.957762,3.000000,1.000000,-1.000000,10.158852,17.959062,8.033746,1.962454,0.301619,
61.000000,64.000000,142.654888,10.329847,3.000000,1.000000,-1.000000,1.987032,3.831050,3.098771,1.729118,0.231733,
67.000000,57.000000,135.743957,14.625371,3.000000,1.000000,-1.000000,12.295656,3.696148,1.528735,2.052131,0.365795,
67.000000,47.000000,149.734751,14.874658,3.000000,1.000000,-1.000000,2.346497,5.680008,3.551107,0.907356,0.313447,
67.000000,37.000000,143.284884,15.871478,3.000000,1.000000,-1.000000,10.795649,20.754412,11.377810,9.709545,0.927533,
78.000000,30.000000,155.625775,14.419778,3.000000,1.000000,-1.000000,1.941751,1.739099,0.745262,0.499512,0.133625,
78.000000,41.000000,118.111838,15.089112,3.000000,1.000000,-1.000000,1.552611,3.556139,1.756720,0.456213,0.134288,
83.000000,43.000000,157.194495,15.531251,3.000000,1.000000,-1.000000,5.047374,5.254256,3.873072,2.240393,0.266919,
80.000000,50.000000,150.155730,10.547905,3.000000,1.000000,-1.000000,3.155624,5.277574,2.174607,0.558563,0.209872,
69.000000,53.000000,145.649024,15.135553,3.000000,1.000000,-1.000000,39.696978,30.256529,26.404345,15.147568,2.718910,
61.000000,60.000000,125.352263,15.253437,3.000000,1.000000,-1.000000,2.881132,4.022997,2.639383,1.365341,0.230323,
54.000000,57.000000,134.727877,14.586658,3.000000,1.000000,-1.000000,11.346569,5.245694,3.270826,1.419551,0.210861,
64.000000,63.000000,95.536281,14.621844,3.000000,1.000000,-1.000000,2.003595,1.902419,0.837072,0.357039,0.053817,
66.000000,66.000000,137.974134,15.276281,3.000000,1.000000,-1.000000,2.906157,2.542717,0.831952,0.445099,0.025118,
81.000000,57.000000,131.768268,12.273881,1.000000,1.000000,-1.000000,11.149451,11.832489,6.115480,2.956988,0.193907,
96.000000,63.000000,121.472766,15.262189,3.000000,1.000000,-1.000000,5.424164,6.340341,2.652605,0.943038,0.106896,
94.000000,53.000000,125.859196,11.627875,3.000000,1.000000,-1.000000,1.450906,2.019459,0.884832,0.645427,0.079747,
96.000000,51.000000,96.824175,15.314152,3.000000,1.000000,-1.000000,13.874197,21.502733,15.704998,6.477032,0.933330,
81.000000,61.000000,145.220343,14.733186,3.000000,1.000000,-1.000000,7.551636,5.309305,4.397874,3.213851,0.324797,
81.000000,64.000000,145.514619,14.046831,3.000000,1.000000,-1.000000,0.591979,0.393160,0.101574,0.069587,0.007235,
81.000000,64.000000,142.756083,13.878314,4.000000,-1.000000,-1.000000,7.502967,8.203643,3.812602,4.096383,1.205849,
81.000000,64.000000,123.729021,13.351322,4.000000,-1.000000,-1.000000,6.839865,6.840382,4.075635,1.061584,0.083769,
81.000000,64.000000,130.568376,12.098669,4.000000,-1.000000,-1.000000,3.471382,3.839331,1.129384,0.209685,0.037766,
84.000000,75.000000,142.609626,13.495588,4.000000,1.000000,-1.000000,2.600356,4.238498,1.626852,0.263236,0.023124,
94.000000,74.000000,135.297852,10.574573,4.000000,1.000000,-1.000000,1.160141,2.703478,1.263244,0.276850,0.094278,
100.000000,63.000000,152.557962,13.040117,2.000000,1.000000,-1.000000,1.341388,2.058314,1.434140,0.198874,0.060091,
100.000000,66.000000,149.406800,11.294641,1.000000,1.000000,-1.000000,1.259601,2.221998,1.641547,0.236925,0.034045,
100.000000,67.000000,108.922776,7.710042,1.000000,1.000000,-1.000000,1.855629,3.132788,1.566695,0.286101,0.029604,
100.000000,66.000000,130.850283,10.825164,1.000000,1.000000,-1.000000,1.137073,3.190549,1.639018,0.311250,0.037104,
100.000000,69.000000,143.823647,10.929694,1.000000,1.000000,-1.000000,0.654471,0.903537,0.465787,0.215502,0.018546,
100.000000,63.000000,115.770668,12.090780,3.000000,1.000000,-1.000000,1.068714,3.351190,1.958370,0.428660,0.018536,
