Attention,Meditation,Familiarity,MentalEffort,Appreciation,SignalQuality,EventTagging,Delta,Theta,Alpha,Beta,Gamma
43.000000,66.000000,576.817117,14.989716,2.000000,1.000000,-1.000000,3.523065,3.388059,1.021909,0.491463,0.085738,
54.000000,64.000000,550.683439,12.680383,4.000000,1.000000,-1.000000,21.292433,19.010247,18.908187,14.618547,3.140038,
57.000000,66.000000,652.128905,13.839755,2.000000,1.000000,-1.000000,15.289222,15.888180,12.990549,6.376095,1.179691,
44.000000,70.000000,634.141099,14.781851,2.000000,1.000000,-1.000000,3.362201,2.811307,1.205047,0.453701,0.095616,
60.000000,87.000000,222.059126,14.101486,3.000000,1.000000,-1.000000,1.475525,2.335088,1.510820,0.523147,0.113046,
44.000000,88.000000,453.440372,13.590361,4.000000,1.000000,-1.000000,21.899794,23.902643,33.533286,25.563219,6.513952,
34.000000,77.000000,599.811578,12.231025,2.000000,1.000000,-1.000000,2.033571,1.355472,0.710893,0.288273,0.123252,
53.000000,77.000000,478.996490,11.408707,2.000000,1.000000,-1.000000,41.095186,40.117003,20.184262,16.527149,2.733490,
48.000000,67.000000,414.391094,13.285947,2.000000,1.000000,-1.000000,12.351023,18.548168,14.614622,12.673705,3.203661,
50.000000,75.000000,494.591730,10.532688,2.000000,1.000000,-1.000000,1.936554,1.424153,0.682458,0.303369,0.065247,
67.000000,91.000000,364.015335,10.163139,1.000000,1.000000,-1.000000,40.556905,47.912424,22.496777,16.327396,4.024260,
47.000000,81.000000,412.684957,12.666533,4.000000,1.000000,-1.000000,156.014854,106.226821,46.692912,50.245498,14.417349,
47.000000,83.000000,435.537633,11.516941,2.000000,1.000000,-1.000000,132.653509,190.200077,114.427362,63.629660,23.446748,
37.000000,67.000000,310.125524,12.296754,1.000000,1.000000,-1.000000,52.089334,52.338028,35.686996,48.403584,5.762760,
23.000000,60.000000,-12.992088,11.135394,2.000000,1.000000,-1.000000,32.907537,18.897194,11.157034,11.527625,2.124507,
30.000000,47.000000,416.025446,11.740616,3.000000,1.000000,-1.000000,13.202848,33.861087,28.198389,22.997401,5.407069,
24.000000,38.000000,565.565223,11.050757,3.000000,1.000000,-1.000000,22.501043,12.068597,5.473800,4.095235,1.475891,
48.000000,43.000000,599.200279,13.393566,3.000000,1.000000,-1.000000,81.015453,42.101086,15.591482,15.925104,2.543600,
43.000000,48.000000,648.200901,9.231988,2.000000,1.000000,-1.000000,138.904274,122.030146,88.976465,52.633161,9.182731,
44.000000,66.000000,535.620055,12.780815,3.000000,1.000000,-1.000000,16.336000,10.723768,4.140251,2.103292,0.324931,
61.000000,77.000000,698.308920,13.750272,3.000000,1.000000,-1.000000,36.125892,46.006476,24.363674,15.279096,7.612279,
53.000000,77.000000,712.053597,6.761333,3.000000,1.000000,-1.000000,6.076904,5.514493,1.710708,0.564997,0.087049,
61.000000,75.000000,733.605387,13.823783,3.000000,1.000000,-1.000000,28.004594,23.287824,21.177995,12.411079,3.237309,
67.000000,78.000000,784.396151,12.679571,2.000000,1.000000,-1.000000,4.817384,8.465852,4.235925,0.911176,0.117414,
